"No.","Time","Source","Destination","Protocol","Length","Info"
"579","142.693783646","149.154.167.99","10.0.2.15","TLSv1.3","95","Application Data"
"580","142.748992946","10.0.2.15","149.154.167.99","TCP","56","45104  >  443 [ACK] Seq=1139 Ack=6557 Win=62780 Len=0"
"581","144.437754699","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"582","144.438360708","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=12472 Ack=15820 Win=65535 Len=0"
"583","144.539688333","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"584","144.539730938","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=15820 Ack=12585 Win=65535 Len=0"
"585","146.430564940","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"586","146.431036690","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=12585 Ack=15987 Win=65535 Len=0"
"587","146.508596629","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"588","146.508624618","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=15987 Ack=12698 Win=65535 Len=0"
"589","148.453796350","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"590","148.454275246","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=12698 Ack=16186 Win=65535 Len=0"
"591","148.532111855","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"592","148.532143932","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=16186 Ack=12811 Win=65535 Len=0"
"593","150.430355303","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"594","150.430672498","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=12811 Ack=16353 Win=65535 Len=0"
"595","150.517016361","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"596","150.517066378","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=16353 Ack=12924 Win=65535 Len=0"
"597","152.435974887","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"598","152.436390002","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=12924 Ack=16536 Win=65535 Len=0"
