"No.","Time","Source","Destination","Protocol","Length","Info"
"358","76.396908124","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=7284 Ack=5827 Win=65535 Len=0"
"371","78.211601356","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"372","78.211926964","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5827 Ack=7483 Win=65535 Len=0"
"373","78.293737906","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"374","78.293779234","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=7483 Ack=5940 Win=65535 Len=0"
"375","80.202951927","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"376","80.203361917","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5940 Ack=7666 Win=65535 Len=0"
"377","80.282382705","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"378","80.282410866","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=7666 Ack=6053 Win=65535 Len=0"
"379","82.234490827","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"380","82.234945600","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=6053 Ack=7833 Win=65535 Len=0"
"381","82.313970697","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"382","82.314033570","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=7833 Ack=6166 Win=65535 Len=0"
"383","84.213795584","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"384","84.214132661","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=6166 Ack=7966 Win=65535 Len=0"
"385","84.293439505","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"386","84.293496199","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=7966 Ack=6279 Win=65535 Len=0"
"387","86.240105606","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"388","86.240454565","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=6279 Ack=8149 Win=65535 Len=0"
"389","86.430125197","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"390","86.430158254","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=8149 Ack=6392 Win=65535 Len=0"
"391","88.219022047","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"392","88.219454225","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=6392 Ack=8316 Win=65535 Len=0"
"393","88.298342093","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"394","88.298386103","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=8316 Ack=6505 Win=65535 Len=0"
"395","90.220268097","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"396","90.220674679","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=6505 Ack=8515 Win=65535 Len=0"
"397","90.264856606","10.0.2.15","149.154.167.99","TLSv1.3","95","Application Data"
"398","90.265327107","149.154.167.99","10.0.2.15","TCP","62","443  >  55712 [ACK] Seq=6396 Ack=838 Win=65535 Len=0"
"399","90.298751925","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"400","90.298794156","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=8515 Ack=6618 Win=65535 Len=0"
"401","90.346964573","149.154.167.99","10.0.2.15","TLSv1.3","95","Application Data"
"402","90.398954518","10.0.2.15","149.154.167.99","TCP","56","55712  >  443 [ACK] Seq=838 Ack=6435 Win=62780 Len=0"
"403","92.227896740","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"404","92.228366563","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=6618 Ack=8664 Win=65535 Len=0"
"405","92.307073851","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"406","92.307132228","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=8664 Ack=6731 Win=65535 Len=0"
"407","94.110882987","149.154.167.99","10.0.2.15","TLSv1.2","185","Application Data"
